"Employees, services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,El Salvador,SLV,44.90000153,44.90000153,45.40000153,44.79999924,46.09999847,45.59999847,44.79999924,,,,42.70000076,41.5,41.90000153,40.40000153,38.29999924,36.59999847,34.40000153,34.70000076,34,,29.39999962,52.40000153,54.09999847
"Employees, services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,Mexico,MEX,49.90000153,50.09999847,49.29999924,49.40000153,49.90000153,50.5,49.90000153,50.5,,,49.09999847,48.09999847,47.20000076,45.5,47.20000076,45.70000076,46.5,44.59999847,,42.09999847,,41.29999924,38.70000076
"Employees, services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,Panama,PAN,50.40000153,51.79999924,53.09999847,51.59999847,50.90000153,51.59999847,51.59999847,,,,51.20000076,50.29999924,53.79999924,52.5,52.5,51.09999847,50.09999847,49.5,50.09999847,47.09999847,45,46.09999847,
"Employees, services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,Paraguay,PRY,41.59999847,41.20000076,41.20000076,40.70000076,42.59999847,44.09999847,,,,,38.79999924,40.09999847,40.09999847,39.70000076,41,41.5,,34.79999924,57,62.70000076,64.09999847,63.29999924,60.79999924
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,Brazil,BRA,2.5,2.5,2.599999905,2.799999952,2.400000095,2.900000095,2.700000048,,,,2.700000048,2.400000095,2,,,,2.099999905,2,,1.600000024,1.600000024,,2.099999905
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,Colombia,COL,2.599999905,3.200000048,3.099999905,3.099999905,3.200000048,2.599999905,2.900000095,2.799999952,,,2.900000095,2.799999952,2.5,2.900000095,2.400000095,2.799999952,2.799999952,2.5,2.799999952,2,2,,
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,Costa Rica,CRI,4.900000095,4.400000095,4.300000191,4.699999809,4,4.300000191,,,,,,4.900000095,2.900000095,4.400000095,4,3.599999905,4.400000095,3.200000048,3.700000048,2.299999952,1.799999952,2.099999905,1.899999976
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,El Salvador,SLV,2.700000048,2.799999952,2.900000095,2.799999952,3.200000048,2.599999905,2.799999952,,,,2.599999905,2.900000095,3.099999905,2.5,1.899999976,3,2.599999905,2.900000095,3.200000048,3,,,
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,Mexico,MEX,1.700000048,1.899999976,2,2.299999952,2.5,2.400000095,,,,,1.899999976,1.899999976,2,1.899999976,1.899999976,1.700000048,2,1.399999976,,1.5,,2.200000048,1.600000024
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,Panama,PAN,1.700000048,1.5,1.700000048,1.899999976,1.799999952,2.200000048,1.899999976,2,,,1.700000048,1.399999976,1.600000024,1.700000048,1.799999952,1.5,1.5,1.299999952,1.5,1.299999952,1.299999952,,
"Employers, female (% of employment)",SL.EMP.MPYR.FE.ZS,Paraguay,PRY,2.400000095,2.099999905,2.400000095,2.400000095,2.799999952,2.299999952,,,,,1.600000024,3,,2.599999905,3.400000095,3.599999905,3.5,,5.300000191,4.199999809,4.800000191,4.300000191,2.299999952
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,Brazil,BRA,5.400000095,5.199999809,5.400000095,5.699999809,4.800000191,5.599999905,5.5,,,,5.400000095,5.400000095,3.5,,,,4.900000095,5.5,,5.199999809,5.300000191,,6.300000191
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,Colombia,COL,6.5,6.900000095,6.800000191,7.099999905,5.300000191,5.599999905,6.599999905,6.400000095,,,6.800000191,6.099999905,5.5,5.599999905,5.199999809,6,5.699999809,5.5,6.199999809,5.099999905,5.300000191,,
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,Costa Rica,CRI,10.60000038,10,9.199999809,9.399999619,9.100000381,9.399999619,,,,,,9.600000381,7,9.800000191,9.699999809,9.100000381,8.100000381,7.400000095,8,6,6.099999905,6,6.599999905
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,El Salvador,SLV,6,5.300000191,5.400000095,5.5,5.5,5.599999905,5.400000095,,,,6.099999905,5.699999809,6.900000095,5.699999809,4.099999905,6.300000191,6.599999905,8.100000381,9.199999809,9.399999619,,,
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,Mexico,MEX,5.300000191,5.599999905,6.199999809,6.400000095,6.5,6.400000095,,,,,5.699999809,5.900000095,5.599999905,5.300000191,5.699999809,6.099999905,6.199999809,5.800000191,,5.300000191,,10.30000019,2.5
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,Panama,PAN,3.799999952,4.400000095,4.099999905,4.099999905,4,4.099999905,3.900000095,4,,,3.799999952,3.299999952,3.400000095,3.5,3.900000095,3.599999905,3.900000095,3.900000095,3.299999952,2.799999952,2.900000095,,
"Employers, male (% of employment)",SL.EMP.MPYR.MA.ZS,Paraguay,PRY,5.400000095,5.5,5.800000191,5.699999809,6.5,6.699999809,,,,,4.800000191,7.5,,6.699999809,6.800000191,7.199999809,9.199999809,,11.89999962,10.30000019,8.300000191,9.399999619,13.80000019
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Brazil,BRA,4.199999809,4.099999905,4.199999809,4.5,3.799999952,4.5,4.300000191,,,,4.199999809,4.199999809,2.900000095,,,,3.799999952,4.099999905,,3.799999952,3.900000095,,4.800000191
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Colombia,COL,5,5.400000095,5.300000191,5.5,4.5,4.400000095,5.099999905,5,,,5.199999809,4.800000191,4.300000191,4.400000095,4,4.599999905,4.5,4.199999809,4.800000191,3.799999952,3.900000095,,
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Costa Rica,CRI,8.600000381,8.100000381,7.5,7.699999809,7.199999809,7.5,,,,,7.900000095,7.900000095,5.699999809,8.100000381,7.900000095,7.400000095,7,6.099999905,6.699999809,4.900000095,4.800000191,4.900000095,5.300000191
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,El Salvador,SLV,4.599999905,4.300000191,4.400000095,4.300000191,4.5,4.400000095,4.300000191,,,,4.599999905,4.599999905,5.400000095,4.400000095,3.200000048,5,5.099999905,6.099999905,6.800000191,6.900000095,,,
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Mexico,MEX,4.099999905,4.300000191,4.699999809,4.900000095,5,4.900000095,4.5,,,,4.400000095,4.5,4.300000191,4.099999905,4.400000095,4.599999905,4.900000095,4.400000095,,4.099999905,,7.800000191,2.299999952
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Panama,PAN,3.099999905,3.400000095,3.200000048,3.299999952,3.200000048,3.400000095,3.099999905,3.200000048,,,3.099999905,2.700000048,2.799999952,2.900000095,3.200000048,2.900000095,3.099999905,3.099999905,2.700000048,2.400000095,2.400000095,3.299999952,
"Employers, total (% of employment)",SL.EMP.MPYR.ZS,Paraguay,PRY,4.300000191,4.199999809,4.5,4.5,5.099999905,5,,,,,3.599999905,5.800000191,,5.199999809,5.599999905,5.900000095,6.800000191,,9.199999809,7.699999809,6.800000191,7.300000191,9
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,Brazil,BRA,20.70000076,21,20.5,19.29999924,18.29999924,17.39999962,17,,,,20.60000038,20.60000038,18.5,24.20000076,23.39999962,24.20000076,24.39999962,26.10000038,,27.39999962,28.29999924,,22.79999924
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,Colombia,COL,21.79999924,19.5,21.39999962,20.70000076,19.70000076,17.89999962,19.70000076,17.89999962,,,21.10000038,22.20000076,1.100000024,1.100000024,1,1,1.200000048,1,1.299999952,1.100000024,1.399999976,1.299999952,1.399999976
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,Costa Rica,CRI,15.10000038,14.80000019,15.19999981,14,13.19999981,12.30000019,12.30000019,,,,15.89999962,15.60000038,20.39999962,19.70000076,20.10000038,20.60000038,21.60000038,21.60000038,21.39999962,22.60000038,24.10000038,25.5,25.89999962
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,El Salvador,SLV,18.20000076,19.10000038,20,18.89999962,18,18.70000076,20.89999962,,,,19.70000076,21.79999924,21.60000038,22.10000038,25,26.39999962,28.10000038,27,28,,35.79999924,10.39999962,7.400000095
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,Mexico,MEX,16.79999924,16.39999962,14.89999962,14.30000019,13.5,13.10000038,13.5,13.10000038,,,17.89999962,17.89999962,18,20.5,19.60000038,23.70000076,22.20000076,23.79999924,,26.89999962,,26.79999924,22.60000038
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,Panama,PAN,21.10000038,19.29999924,19.29999924,19.5,18.89999962,17.89999962,17.89999962,,,,21.10000038,21.79999924,17,17.39999962,17.79999924,18.60000038,20.10000038,20.79999924,19.89999962,23.10000038,26.29999924,26.60000038,
Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,Paraguay,PRY,32.5,33.29999924,32.40000153,31.20000076,29.5,26.5,,,,,34.29999924,31.89999962,31.89999962,30.39999962,28.70000076,27.79999924,,40.09999847,3.900000095,1.600000024,1.899999976,1.200000048,2.099999905
Employment in industry (% of total employment),SL.IND.EMPL.ZS,Brazil,BRA,20.89999962,21,21.39999962,21.39999962,22,22.60000038,22.10000038,,,,21.39999962,20,21.2,19.29999924,20.10000038,20,19.89999962,19.60000038,,20.70000076,20.39999962,,22.70000076
Employment in industry (% of total employment),SL.IND.EMPL.ZS,Colombia,COL,18.20000076,19.60000038,20.29999924,20.39999962,19.20000076,20,19.20000076,20,,,18.5,18.39999962,25.5,24.10000038,26.5,27.60000038,29.79999924,31.5,31.39999962,31.39999962,30.89999962,30.60000038,30.89999962
Employment in industry (% of total employment),SL.IND.EMPL.ZS,Costa Rica,CRI,22.20000076,22,21.60000038,21.70000076,22.20000076,21.60000038,21.60000038,,,,22.5,23.29999924,22.29999924,23.20000076,23,23.60000038,23.29999924,24.10000038,26.10000038,25.70000076,26.20000076,26.29999924,25.89999962
Employment in industry (% of total employment),SL.IND.EMPL.ZS,El Salvador,SLV,24.60000038,23.70000076,22.20000076,23,23.39999962,23.5,20.70000076,,,,24.20000076,23.60000038,24.20000076,25,24.60000038,23.60000038,24.89999962,26.29999924,25.89999962,,22.70000076,28.70000076,29.10000038
Employment in industry (% of total employment),SL.IND.EMPL.ZS,Mexico,MEX,24.79999924,24.79999924,25.5,25.60000038,25.70000076,25.5,25.70000076,25.5,,,24.79999924,25.89999962,26.79999924,25.39999962,24.70000076,22.29999924,22.5,21.5,,22,,23.10000038,27.79999924
Employment in industry (% of total employment),SL.IND.EMPL.ZS,Panama,PAN,17.10000038,17.70000076,17,17.89999962,18.89999962,19.10000038,19.10000038,,,,16.39999962,16.89999962,17.39999962,18.20000076,18.10000038,18.39999962,18.39999962,18.10000038,18.39999962,17.60000038,16.39999962,14.60000038,
Employment in industry (% of total employment),SL.IND.EMPL.ZS,Paraguay,PRY,15.39999962,16.5,15.69999981,17.20000076,18.10000038,18.89999962,,,,,15.30000019,16.89999962,16.89999962,18.10000038,18.20000076,18.60000038,,16.70000076,26.89999962,25.79999924,26.89999962,26.29999924,27.60000038
Employment in services (% of total employment),SL.SRV.EMPL.ZS,Brazil,BRA,58.20000076,57.79999924,57.90000153,59.09999847,59.5,59.70000076,60.70000076,,,,57.79999924,59.40000153,59.1,56.5,56.5,55.79999924,55.70000076,54.29999924,,51.90000153,51.40000153,,54.5
Employment in services (% of total employment),SL.SRV.EMPL.ZS,Colombia,COL,60,60.79999924,58.29999924,59,61.09999847,62,61.09999847,62,,,60.29999924,59.40000153,73.30000305,74.5,72.30000305,71.09999847,68.90000153,67.40000153,67.19999695,67.30000305,67.40000153,68,67.69999695
Employment in services (% of total employment),SL.SRV.EMPL.ZS,Costa Rica,CRI,58.59999847,59.40000153,59.70000076,60.40000153,60.70000076,62.20000076,62.20000076,,,,58.20000076,57.29999924,56.70000076,56.5,56.09999847,55.09999847,54.09999847,53.5,51.59999847,50.5,48.90000153,47.29999924,47.5
Employment in services (% of total employment),SL.SRV.EMPL.ZS,El Salvador,SLV,57.20000076,57.20000076,57.79999924,58.20000076,58.59999847,57.79999924,58.40000153,,,,55.70000076,54.5,54.09999847,52.90000153,50.29999924,50.09999847,47,46.70000076,46.20000076,,41.5,60.90000153,63.40000153
Employment in services (% of total employment),SL.SRV.EMPL.ZS,Mexico,MEX,58.40000153,58.70000076,59,59.40000153,60.09999847,60.59999847,60.09999847,60.59999847,,,57.29999924,56.09999847,55.20000076,53.59999847,55.29999924,53.59999847,54.79999924,54.20000076,,51,,50,46.09999847
Employment in services (% of total employment),SL.SRV.EMPL.ZS,Panama,PAN,61.79999924,63,63.70000076,62.5,62.20000076,63,63,,,,62.5,61.29999924,65.69999695,64.40000153,64.19999695,63,61.5,61.09999847,61.59999847,59.29999924,57.20000076,58.70000076,
Employment in services (% of total employment),SL.SRV.EMPL.ZS,Paraguay,PRY,52.09999847,50.20000076,51.90000153,51.5,52.40000153,54.5,,,,,50.29999924,51.20000076,51.20000076,51.40000153,53.09999847,53.59999847,,43.20000076,69.19999695,72.59999847,71.19999695,72.5,70.30000305
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,Brazil,BRA,49.5,50.79999924,52,52.09999847,52,52.79999924,52.40000153,53.40000153,,,49.59999847,48.09999847,48.20000076,48.29999924,47.29999924,47.90000153,47.59999847,50.29999924,49.70000076,49.09999847,48.79999924,42.29999924,
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,Colombia,COL,46,45.20000076,45.20000076,43.40000153,44.20000076,43.40000153,46,46.90000153,,,43.40000153,41.70000076,40,38.09999847,36.09999847,34.20000076,31.20000076,29.89999962,28,25.89999962,26.10000038,25.39999962,
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,Costa Rica,CRI,38.20000076,36.79999924,39.70000076,40.09999847,41.90000153,42.09999847,42.5,43.20000076,,,38.5,38.90000153,34.59999847,35.79999924,36.20000076,34.29999924,31.20000076,33.40000153,32.79999924,32.09999847,31.20000076,31,
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,El Salvador,SLV,43.79999924,42.09999847,42.70000076,43.59999847,44.29999924,44.5,44.20000076,45,,,42.70000076,42.59999847,42.70000076,42.90000153,42.09999847,39.29999924,38.70000076,40.09999847,41.90000153,39.90000153,38.59999847,38.90000153,
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,Mexico,MEX,37,38.70000076,39.5,40.59999847,41.09999847,41.59999847,40.5,41.59999847,,,37.5,36.90000153,37.59999847,37.09999847,37.29999924,37.09999847,34.90000153,34.29999924,34.59999847,34.40000153,33.5,32.59999847,
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,Panama,PAN,38.09999847,38.90000153,41.29999924,40.90000153,43.20000076,44.79999924,44.70000076,45,,,37.5,36.79999924,37,37,35.40000153,35.90000153,34.59999847,34.29999924,33,32.29999924,31.20000076,30.10000038,
"Employment to population ratio, 15+, female (%)",SL.EMP.TOTL.SP.FE.ZS,Paraguay,PRY,48.09999847,49.09999847,50.79999924,50.79999924,51.59999847,51.40000153,52.29999924,53.59999847,,,45.70000076,47.59999847,46.40000153,45.79999924,44.90000153,47.29999924,50.5,53.70000076,50.20000076,49.29999924,50.20000076,49.70000076,
"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,Brazil,BRA,75,76.19999695,76.5,76.30000305,76.19999695,77.19999695,76.30000305,76.80000305,,,75.59999847,75.30000305,75.69999695,76.19999695,76.90000153,78,78.30000305,80.40000153,80.80000305,81.19999695,81.30000305,78.69999695,
"Employment to population ratio, 15+, male (%)",SL.EMP.TOTL.SP.MA.ZS,Colombia,COL,73.80000305,73.40000153,74.09999847,71,71.19999695,71.5,72.19999695,72.30000305,,,73.09999847,73.19999695,73,72.80000305,72.59999847,72.40000153,70.90000153,71.30000305,70.80000305,70,70,68.5,
